,Annual return,Cumulative return,Annual volatility,Max drawdown,Alpha,A.pvalue,Beta,B.pvalue
866787_2017-09-11_2018-01-18,1.8437192488349918,1.4524540409188127,0.025465333573427645,-0.06088896333521154,0.0075792480360539205,0.09990672251060653,0.7342825100751653,0.09272103507888323
866787_2017-05-23_2017-09-28,0.028625114013643538,1.0101306387443265,0.03219610957446608,-0.2096701667800036,-0.0008639078636918374,0.8784023700025062,0.6839074346074416,0.15602921141021356
866787_2017-04-18_2017-08-23,-0.5614723422634571,0.7449751424370633,0.03606502678790608,-0.3173922270553401,-0.008943262785906403,0.17496173878656246,0.656682993593092,0.20104477313750155
866787_2017-04-12_2017-08-18,-0.5763571519719654,0.7358438611359137,0.03590691227300905,-0.31739222705533954,-0.008892489181685725,0.1742208077554107,0.5644141450890099,0.2675014759756186
866787_2017-03-21_2017-07-27,-0.586571645282143,0.7294576656933889,0.03478573189003913,-0.3202618967657014,-0.009765451658978908,0.12433878374396849,0.4257126285589949,0.44226023163812234
866787_2017-02-28_2017-07-06,-0.647623612414413,0.6889960211756481,0.033118426206288264,-0.3132603067707016,-0.011282234033759053,0.06033710221094497,0.12354217848513926,0.8015170760813541
866787_2016-12-15_2017-04-26,-0.2580725252911985,0.8988775199336482,0.015924032145319643,-0.14828075718007216,-0.00499192405299731,0.08483123549559542,0.4861353933606758,0.07910621318797098
866787_2016-12-06_2017-04-17,-0.29694475438975865,0.8817660551984597,0.016774806737859787,-0.1509625131227822,-0.0062975162981836474,0.03758573013374049,0.8903334928005153,0.0013928135366194207
866787_2016-11-21_2017-03-31,-0.18513679754146461,0.9294896067622477,0.016333610979936464,-0.11995755491596538,-0.004261483939619448,0.1387973869617686,0.8135085386955174,0.0020590463477765833
866787_2016-09-22_2017-01-31,-0.08459233714379089,0.9689266661228485,0.019844289892227696,-0.10552313641437117,-0.0014351641418182126,0.6771581241590778,0.9004460841217368,0.000226777718113341
866787_2016-05-24_2016-09-29,0.01978742391583932,1.007022470444599,0.01597400414333445,-0.11463513844250084,0.00035065348933516205,0.8935568726577798,0.565454367901238,5.7069730191987406e-05
866787_2016-04-21_2016-08-26,-0.047047380139579764,0.9829365112541398,0.01719660526356675,-0.07660728358766322,-0.0009032333263911951,0.7407458303512959,0.724678727217886,4.307550467631222e-06
866787_2016-03-22_2016-07-28,0.11054194866151179,1.0381556897759379,0.017391614841136195,-0.07861932630345292,0.00022276405419607848,0.9361219643097092,0.7070675798761088,3.018154651693041e-06
866787_2016-03-01_2016-07-07,0.03256515178381725,1.01151079692122,0.01660334916529546,-0.07861932630345281,-0.0006595109090709039,0.8051404540011731,0.6463139629592166,6.614509702413366e-06
866787_2015-12-17_2016-04-27,0.09530513494295234,1.0330460632764484,0.021679566761001592,-0.09510112156816775,0.0012366852702905273,0.6875950920014757,0.7492056703350154,1.9269408217747928e-10
866787_2015-12-08_2016-04-18,-0.044610653150707,0.9838334161738199,0.022383001339932217,-0.1264053078020564,-0.0007541892063416267,0.8060962284738568,0.7628989591435384,2.0535511343627523e-11
866787_2015-10-07_2016-02-16,0.08472207642769547,1.0294701120127805,0.02518217243201867,-0.12772010041645776,0.002624753023900972,0.4553954845773467,0.8300691845689654,6.013969393165143e-11
866787_2015-09-28_2016-02-04,0.06678578132860058,1.023357974287562,0.02213121046806168,-0.1167579781331709,0.000676574589172807,0.8391579744038835,0.678097384434065,1.3431548668616533e-08
866787_2015-09-22_2016-01-29,0.15898373347897987,1.054107162978623,0.023024227096236725,-0.11675797813317068,0.0021595498068791574,0.5293816562339073,0.7184113715607467,3.5111693151520932e-09
866787_2015-05-26_2015-09-30,0.1507342987370961,1.0514213860387909,0.020789859556008913,-0.08683830032717255,0.0028262777380965165,0.2635673123631463,0.6764606469889942,2.8570469840530674e-12
866787_2015-04-29_2015-09-03,0.20696869648467398,1.0694910269673077,0.019211530922242207,-0.08683830032717255,0.002933938452332807,0.20017782677571822,0.6953158015399967,3.8814963200611044e-13
866787_2015-04-21_2015-08-26,0.06419308347412911,1.022469011002994,0.01856874453213509,-0.08683830032717255,0.0016684019632660085,0.469181787457403,0.7373918763366194,1.922657603143564e-12
866787_2015-03-24_2015-07-30,0.1200502473584193,1.041321472148374,0.015023924955278139,-0.05577156463796917,0.0009602499737222381,0.6338452246488726,0.7603434435190828,2.247267741465109e-09
866787_2015-03-03_2015-07-09,0.08132399282717429,1.0283171655869956,0.01492575300432907,-0.055771564637970394,0.0010146393945729137,0.5971613505719833,0.8049985960530048,6.116666327021505e-12
866787_2014-12-22_2015-05-01,0.31097449517442777,1.1015340942271765,0.016602746513503085,-0.07880023972687111,0.0021172089495262725,0.3654101084816038,0.7227940385155649,9.336865205299156e-10
866787_2014-12-09_2015-04-20,0.43584307131491173,1.1379145080630442,0.016556226861022375,-0.078800239726871,0.0026622626462406984,0.27021808396398506,0.6658573278458603,6.746804205114729e-10
866787_2014-09-22_2015-01-29,0.7023291846834605,1.2092484842658582,0.016648946697140486,-0.07880023972687122,0.004957921930643483,0.04219890326677097,0.6310325171386422,4.4782991465136434e-10
866787_2014-09-02_2015-01-08,0.40602205093456,1.1294170321257,0.01767721853266213,-0.07223810404042974,0.0030554664817956656,0.2465014548251268,0.6622021994704574,1.3218656729146487e-08
866787_2014-06-18_2014-10-23,0.024579789901660654,1.0087100592538365,0.015391255954154325,-0.07237534325435291,0.001101111550465772,0.6206424257269112,0.7948793659472437,1.2654015667389057e-10
866787_2014-05-27_2014-10-01,-0.06448984498552846,0.9764728683625664,0.01507543508990473,-0.0675044398943293,-0.0010253629834521272,0.6825135883877465,0.7863760932817346,8.040433077763156e-06
866787_2014-03-04_2014-07-10,-0.02342489547598492,0.9915701536543285,0.017056473089073803,-0.05987059883112511,-0.0015358546869730372,0.5861166840702141,0.8499553756852058,2.0681119570765026e-05
866787_2014-01-14_2014-05-22,0.2812258046524605,1.0925409949538079,0.02030638757762405,-0.05987059883112522,0.0018396120637798052,0.546587107161846,0.963645570076478,2.3839230454398286e-08
866787_2014-01-08_2014-05-16,0.2327557343129969,1.0775962779125665,0.020350057605994575,-0.05987059883112511,0.0015249937905874589,0.6152817710579896,0.96422589696888,1.333062432632288e-08
866787_2013-12-18_2014-04-29,0.3924455787742174,1.1255100260647204,0.019634950504457252,-0.059870598831125,0.0021876824435465014,0.4442935508256449,1.0133917067948022,1.6211902111746835e-09
866787_2013-12-10_2014-04-21,0.3083642965037183,1.1007503084354149,0.019698879930865516,-0.05987059883112522,0.0018033159233019624,0.5176009075383372,1.0151769830446762,1.67186502377177e-10
866787_2013-12-04_2014-04-14,0.4078824879045546,1.1299505322373633,0.02030807589146451,-0.05987059883112478,0.00322132077121684,0.2850576583745042,0.9605669733986065,6.923872598097158e-09
866787_2013-09-25_2014-02-03,0.4305851563699188,1.136424563566405,0.015475312232926544,-0.045071736158618037,0.00324529537616014,0.1792581369708671,0.6868613107545882,2.4404913067495734e-07
866787_2013-08-30_2014-01-08,0.5321969530556956,1.1646187657306089,0.014650897820519091,-0.028380294516023863,0.0024015423944439007,0.3320138723127626,0.6220436447144275,2.5995170693597235e-05
866787_2013-06-12_2013-10-17,0.0909065332243797,1.031562511737528,0.015702422111184257,-0.08179137059632813,-0.001237220015586571,0.6160323236488415,0.6120774623435921,1.7967560943226756e-06
866787_2013-05-21_2013-09-26,-0.039793771746364115,0.9856020855580668,0.01669298181331854,-0.08179137059632768,-0.0018837462826966078,0.47705140342554186,0.654439520276953,2.9694102932102876e-06
866787_2013-04-29_2013-09-04,0.13692088493452048,1.0468962851174677,0.01822252636048049,-0.07146996860821608,-3.954439614295424e-05,0.9892030865445478,0.7081220235321122,8.90240862443256e-06
866787_2013-04-19_2013-08-26,0.3515835592176939,1.1136009871944386,0.019737445912768953,-0.0714699686082163,0.0012379750415718593,0.704744382103518,0.7422472891231549,2.5697960470933582e-05
866787_2013-02-26_2013-07-03,0.39723430640132196,1.126890899271058,0.020428307680159425,-0.05823356812191682,0.002031918573576652,0.538885833242151,0.677976963941961,5.207258904019298e-05
866787_2013-02-07_2013-06-17,0.36800748295160335,1.1184151105594344,0.02044097140907437,-0.05823356812191671,0.0016981656598662465,0.6091283580585259,0.8099864074401788,1.5137250213347255e-05
866787_2012-12-12_2013-04-23,0.2177172760650412,1.072882866474243,0.019036535244953565,-0.058233568121917156,0.00046614685245982557,0.8795505572458977,0.7093104328224542,2.2980113764333623e-05
866787_2012-12-04_2013-04-15,0.14413501533540174,1.0492639256422716,0.019466790751787772,-0.05946019161512095,0.00035407994052238934,0.9106607760171974,0.7606036763819587,2.056065671707498e-05
866787_2012-11-13_2013-03-25,0.15542916597761702,1.0529514105894162,0.01863596093033256,-0.10126086750508145,0.000199177735019207,0.9510570205522235,0.6614408170964546,0.00018315509000929906
866787_2012-11-02_2013-03-14,0.05007009725501299,1.0176020218064676,0.01861167679994439,-0.10452686110803044,-0.0006528764023155942,0.8368957372302351,0.6657648374387491,0.00013285289745722866
866787_2012-10-18_2013-03-01,0.0596963212773991,1.0209238902062625,0.018560001416855626,-0.10452686110803078,0.0005299410871397736,0.8674153452094293,0.566995227907138,0.00044581823871101743
866787_2012-10-02_2013-02-12,0.09495142970181325,1.0329269080457413,0.017906868113224242,-0.10452686110803078,0.0011528003131398012,0.7155631536647762,0.5067750529237891,0.0011561202649580714
866787_2012-09-28_2013-02-08,0.12776364183465216,1.0438769730612056,0.01784391286981331,-0.10452686110803067,0.0012651037436228751,0.6877182796954728,0.5008867549067588,0.0013223367996808236
866787_2012-09-19_2013-01-30,-0.03732133102685575,0.9865077052677235,0.01630150710768717,-0.10452686110803033,-0.00010869549238712306,0.9698726565725658,0.4183652612545688,0.004052126545380656
866787_2012-05-22_2012-09-27,0.08216823155976272,1.0286038271951694,0.022345594218868566,-0.09271574907967806,0.0008832682069168651,0.8104201870199287,0.46836587541156594,0.00344228094091308
866787_2012-04-24_2012-08-29,-0.11611799028714076,0.9568747733464807,0.023706789064552973,-0.10530558459454209,-0.0016447229640419447,0.6601288276029824,0.4637727167531972,0.0034724020022356967
866787_2012-04-19_2012-08-24,-0.10609286870310108,0.9607368067691207,0.023715639058904135,-0.10530558459454287,-0.0009975148600315231,0.7896890234935275,0.449113701138687,0.00455661660686007
866787_2012-03-07_2012-07-13,-0.02029650758108592,0.9927034245472854,0.02285369429346227,-0.09744922753557972,-9.58702254444388e-05,0.979262050158306,0.45895119344439855,0.0037850792369908295
866787_2012-02-28_2012-07-05,-0.07162861283111432,0.9738051173634816,0.022137208648836306,-0.09744922753557972,-0.0007580550672184883,0.8324912036947888,0.4800558965440088,0.0019730803990918866
866787_2011-12-14_2012-04-24,0.5510213657489968,1.169708857869876,0.013374035970104486,-0.034862349272771986,0.004513066992130055,0.0710216399408408,0.14152408467142502,0.28779561794144637
866787_2011-12-06_2012-04-16,0.3985190822203206,1.1272608583081336,0.014028339711189722,-0.053343563375582215,0.0033497863866005506,0.18601215493272386,0.2139897190286369,0.10897709661864129
866787_2011-09-28_2012-02-06,0.27133020507484096,1.0895198083669766,0.018279623413295205,-0.05804657315329664,0.0009575949855589183,0.7471507527842256,0.351102181942405,0.000735311275411175
866787_2011-09-20_2012-01-27,0.1787827527362813,1.0605033915248392,0.019079286933660063,-0.05804657315329642,0.0007931588221794517,0.7899545267764381,0.4039704026700773,3.082021456127731e-05
866787_2011-09-14_2012-01-23,0.20783106202398693,1.06976387120713,0.019421844522870196,-0.060460932628921715,0.0009523336584962294,0.7546522067571484,0.4029784915323339,3.817790867117188e-05
866787_2011-06-15_2011-10-20,0.4051473202010971,1.1291660369221064,0.02148684682994405,-0.10010722779134706,0.003987611232557642,0.13955958380643943,0.4928519512154148,1.8432554581802207e-11
866787_2011-05-24_2011-09-29,0.24943891140765762,1.0827821336168462,0.02063934779023386,-0.10010722779134718,0.003530454695745755,0.17353494590010773,0.5565706509043418,1.0790696843704435e-12
866787_2011-03-01_2011-07-07,0.41604556584844476,1.1322860402340527,0.016708682641863287,-0.04523797063336066,0.0032794416737995657,0.28070345274744807,0.32506833877245517,0.027052191281269233
866787_2010-12-15_2011-04-25,0.2276033339543031,1.0759855765933697,0.01789704866128446,-0.0972776880281595,0.0012313910960486396,0.6891538363564219,0.40562888959522453,0.028886039608504468
866787_2010-12-07_2011-04-14,0.21453811136136514,1.0718816553748332,0.01758075771428544,-0.09727768802815939,0.001479192219256964,0.629725660067686,0.3677048148777751,0.05740851884190142
866787_2010-11-15_2011-03-24,0.24827464644246078,1.082421679510801,0.017625972183597818,-0.09727768802815939,0.0012812650858604613,0.6707202085630474,0.42285309218227596,0.00809314468583024
866787_2010-09-29_2011-02-04,0.380495428918467,1.1220507240909625,0.01644412752988545,-0.0972776880281595,0.0015154073716601157,0.5900265388697279,0.4006619351887005,0.018673302183254054
866787_2010-09-21_2011-01-27,0.5898183271425919,1.1800755739641007,0.01620806863811802,-0.09727768802815995,0.003259734085321764,0.25408985893609665,0.315947638270415,0.0728577163947254
866787_2010-06-16_2010-10-21,0.6047548049483147,1.1840232883740145,0.01550270523070751,-0.035367349270706616,0.003429509616978077,0.17086585469793303,0.4974420103383731,8.121645595886311e-06
866787_2010-05-25_2010-09-30,0.5763362243595742,1.176491725575506,0.017042647293645626,-0.04358334104494044,0.002495734888209311,0.3544338271182039,0.5646781449398856,8.880887246163763e-07
866787_2010-03-02_2010-07-08,0.675865481896087,1.2025009074783375,0.020844780610707964,-0.05500992808068372,0.006565651941382145,0.03486096635514892,0.49827698921844854,0.00028954051194180196
866787_2009-12-17_2010-04-28,0.4425287821858441,1.1398039928147194,0.013588258073597693,-0.03681054368242942,0.0021675718938254374,0.3548386527603802,0.38061451866821017,0.00778175349343645
866787_2009-12-08_2010-04-19,0.46898993290930213,1.1472275780887307,0.013478059390308234,-0.03681054368242931,0.002286060392244771,0.3245288009052999,0.33303116615814077,0.01676623303940633
866787_2009-09-30_2010-02-08,0.2190885187272864,1.0733141918424844,0.01722575665311514,-0.08083695817230108,0.0023997414004000017,0.4064425764517161,0.32443430383825916,0.04240347589921876
866787_2009-09-23_2010-02-01,0.3259346673985746,1.1060070671378086,0.01739101392706622,-0.08083695817230119,0.0031844778091960624,0.2951665517313904,0.2516724164444437,0.14599392563318608
866787_2009-08-27_2010-01-05,0.1502124866365835,1.0512510834793969,0.022906113247392182,-0.11878870159980226,0.0005260043463282127,0.8963880562303504,0.3884681451333661,0.12716519453195943
866787_2009-07-09_2009-11-12,-0.18721957440007175,0.928640422965325,0.02517030132411271,-0.14776095032162306,-0.005067775754672654,0.2570617716559067,0.5925890682720167,0.025561756390804692
866787_2009-07-02_2009-11-06,-0.17037973686009023,0.9354667154947931,0.02503369383220391,-0.1477609503216235,-0.004459229843988166,0.31270568885162264,0.7011333178501404,0.004448781083614811
866787_2009-06-17_2009-10-22,-0.2685945284902598,0.8943037939292318,0.025958095033912953,-0.1308811376211657,-0.004959145239147533,0.28055234773097326,0.6477555384857059,0.005000344435948008
866787_2009-05-27_2009-10-01,-0.16097218317634587,0.9392414952472303,0.027457350360107102,-0.11711489219499682,-0.0029839565638855037,0.5328743401382481,0.569123640077544,0.007165648857416381
866787_2009-03-03_2009-07-09,0.08241298699885014,1.0286869071221587,0.031133838737315487,-0.1080206418972186,-0.002320555320945439,0.6557372935598244,0.5578631638454742,0.0009118218421561977
866787_2008-12-30_2009-05-08,0.4693299721527171,1.1473224132655964,0.03685181407849267,-0.09610876475566177,0.002819783559298239,0.6170929533366221,0.793519795059378,1.1909959936359628e-07
866787_2008-12-18_2009-04-29,0.6950903280556695,1.2074094978063707,0.03709006377203825,-0.09610876475566166,0.004774809280808423,0.39380678777886646,0.8158206715906253,4.274223800108071e-08
866787_2008-12-09_2009-04-20,1.2132650650504058,1.328086079618142,0.03812044510909871,-0.09610876475566166,0.007973865802939795,0.15776711276512195,0.8198564418532096,2.3828433628717513e-08
866787_2008-09-25_2009-02-03,0.24068044558877344,1.080065210969314,0.0674822706101789,-0.3112486112556203,0.014487875881693757,0.04930055022177938,0.8390042876928352,2.4453069543190564e-18
